CustomerID,Category,SubCategory,OrderYear,OrderMonth,OrderWeekday,ShippingDuration,ShipModeFirstClass,ShipModeSecondClass,ShipModeStandardClass,SegmentEncoded,CityFreqEncoded,SalesLog,SalesScaled,SalesBinned,SalesPerShippingDay,Sales_mean,Sales_count,ShippingDuration_mean,Sales
EH-13945,Office Supplies,Binders,2017,1,0,4,False,True,False,0,0.07436918990703852,2.537499099907171,-0.34939809092457247,Low,2.3296,40.24535294117646,17,3.9411764705882355,11.648
EH-13945,Technology,Accessories,2017,1,0,4,False,True,False,0,0.07436918990703852,4.517103707119641,-0.22317744635051762,High,18.113999999999997,40.24535294117646,17,3.9411764705882355,90.57
TB-21520,Furniture,Bookcases,2016,9,5,4,False,False,True,0,0.05434671570129737,8.034122154276439,4.5633297166700055,Very High,616.6859999999999,236.8743,20,3.9,3083.43
TB-21520,Office Supplies,Binders,2016,9,5,4,False,False,True,0,0.05434671570129737,2.3625506741614797,-0.3526446876718081,Low,1.9236,236.8743,20,3.9,9.618
TB-21520,Furniture,Furnishings,2016,9,5,4,False,False,True,0,0.05434671570129737,4.829912458665998,-0.16939269334089463,High,24.84,236.8743,20,3.9,124.2
TB-21520,Office Supplies,Envelopes,2016,9,5,4,False,False,True,0,0.05434671570129737,1.4502076868635432,-0.3628066954215299,Low,0.6527999999999999,236.8743,20,3.9,3.264
TB-21520,Office Supplies,Art,2016,9,5,4,False,False,True,0,0.05434671570129737,4.4693962808107885,-0.23000009744593988,High,17.2608,236.8743,20,3.9,86.304
TB-21520,Office Supplies,Binders,2016,9,5,4,False,False,True,0,0.05434671570129737,2.061532121136268,-0.35705877980105455,Low,1.3716,236.8743,20,3.9,6.858
TB-21520,Office Supplies,Art,2016,9,5,4,False,False,True,0,0.05434671570129737,2.818995095053937,-0.3428217333754922,Low,3.152,236.8743,20,3.9,15.76
MA-17560,Office Supplies,Paper,2018,10,4,4,False,True,False,2,0.038206149759934624,3.416808229176303,-0.320892011898598,Medium,5.8944,126.44591176470588,34,3.0,29.472
GH-14485,Technology,Phones,2017,12,4,2,True,False,False,1,0.00020431096128307284,7.001740945642436,1.3872848753001543,Very High,365.848,453.74800000000005,3,3.0,1097.544
GH-14485,Furniture,Furnishings,2017,12,4,2,True,False,False,1,0.00020431096128307284,5.257078618531439,-0.06268681404258822,High,63.63999999999999,453.74800000000005,3,3.0,190.92
SN-20710,Office Supplies,Envelopes,2016,12,1,4,False,False,True,2,0.038206149759934624,4.739071510179493,-0.18678037798914382,High,22.6656,164.62943157894736,19,4.2631578947368425,113.328
SN-20710,Furniture,Bookcases,2016,12,1,4,False,False,True,2,0.038206149759934624,6.279270111934266,0.4834438558926971,Very High,106.47984,164.62943157894736,19,4.2631578947368425,532.3992
SN-20710,Furniture,Chairs,2016,12,1,4,False,False,True,2,0.038206149759934624,5.361564429111865,-0.02888062584403304,Very High,42.4116,164.62943157894736,19,4.2631578947368425,212.058
SN-20710,Technology,Phones,2016,12,1,4,False,False,True,2,0.038206149759934624,5.919345365229957,0.22558538817205712,Very High,74.2336,164.62943157894736,19,4.2631578947368425,371.168
LC-16930,Technology,Phones,2018,9,0,5,False,False,True,1,0.0008172438451322913,4.998346765120501,-0.13265977014359992,High,24.528000000000002,320.9247142857143,14,3.5714285714285716,147.168
RA-19885,Office Supplies,Storage,2017,7,0,5,False,False,True,1,0.07436918990703852,4.36792771029438,-0.24347267429259659,High,12.979999999999999,272.78646153846154,13,2.6923076923076925,77.88
ES-14080,Office Supplies,Storage,2018,9,2,4,False,False,True,1,0.00010215548064153642,4.570744358973074,-0.21510733443596042,High,19.1232,232.8962,20,3.9,95.616
ON-18715,Technology,Accessories,2017,3,5,2,True,False,False,1,0.0008172438451322913,3.849721979230767,-0.2944906231777281,Medium,15.326666666666666,104.50133333333333,15,4.066666666666666,45.98
ON-18715,Office Supplies,Binders,2017,3,5,2,True,False,False,1,0.0008172438451322913,2.9156062290747062,-0.3401029085132751,Medium,5.82,104.50133333333333,15,4.066666666666666,17.46
PO-18865,Office Supplies,Storage,2015,10,1,5,False,True,False,0,0.0013280212483399733,5.361104354646802,-0.029037358100796117,Very High,35.32666666666667,191.7856923076923,13,3.923076923076923,211.96
LH-16900,Technology,Accessories,2017,6,1,5,False,False,True,0,0.001940954132189192,3.828641396489095,-0.2960579457453591,Medium,7.5,153.02213333333333,15,4.133333333333334,45.0
LH-16900,Technology,Phones,2017,6,1,5,False,False,True,0,0.001940954132189192,3.126760535960395,-0.33316190857090927,Medium,3.6333333333333333,153.02213333333333,15,4.133333333333334,21.8
DP-13000,Office Supplies,Binders,2016,4,0,4,False,False,True,0,0.0004086219225661457,3.6691868207682004,-0.30690125901937765,Medium,7.644,59.83493333333333,15,4.2,38.22
DP-13000,Office Supplies,Labels,2016,4,0,4,False,False,True,0,0.0004086219225661457,4.333098961050458,-0.2477908078972942,High,15.036000000000001,59.83493333333333,15,4.2,75.18
DP-13000,Furniture,Furnishings,2016,4,0,4,False,False,True,0,0.0004086219225661457,1.9685099809725544,-0.35817509730330604,Low,1.232,59.83493333333333,15,4.2,6.16
DP-13000,Furniture,Chairs,2016,4,0,4,False,False,True,0,0.0004086219225661457,4.5107496103686,-0.2241050454211564,High,17.997999999999998,59.83493333333333,15,4.2,89.99
JM-15265,Office Supplies,Fasteners,2017,12,0,6,False,False,True,1,0.09102053325160894,2.7887081041196646,-0.3436213877467325,Low,2.18,138.78046153846154,13,4.461538461538462,15.26
JM-15265,Technology,Phones,2017,12,0,6,False,False,True,1,0.09102053325160894,6.938235986235724,1.2791812001609197,Very High,147.1357142857143,138.78046153846154,13,4.461538461538462,1029.95
TB-21055,Office Supplies,Storage,2017,6,5,1,True,False,False,0,0.002962508938604556,5.345010094540019,-0.034475007825230206,High,104.28,85.37417647058824,17,3.176470588235294,208.56
TB-21055,Office Supplies,Paper,2017,6,5,1,True,False,False,0,0.002962508938604556,3.5085558999826545,-0.3162092359006148,Medium,16.2,85.37417647058824,17,3.176470588235294,32.4
TB-21055,Furniture,Chairs,2017,6,5,1,True,False,False,0,0.002962508938604556,5.769601425693419,0.14280836627874566,Very High,159.705,85.37417647058824,17,3.176470588235294,319.41
TB-21055,Office Supplies,Paper,2017,6,5,1,True,False,False,0,0.002962508938604556,2.7447035187502458,-0.3447409038664689,Low,7.28,85.37417647058824,17,3.176470588235294,14.56
TB-21055,Technology,Accessories,2017,6,5,1,True,False,False,0,0.002962508938604556,3.4339872044851463,-0.32004757688256824,Medium,15.0,85.37417647058824,17,3.176470588235294,30.0
TB-21055,Office Supplies,Binders,2017,6,5,1,True,False,False,0,0.002962508938604556,3.901568547524287,-0.29049235132152657,Medium,24.24,85.37417647058824,17,3.176470588235294,48.48
TB-21055,Office Supplies,Art,2017,6,5,1,True,False,False,0,0.002962508938604556,0.9858167945227653,-0.3653400004696192,Low,0.84,85.37417647058824,17,3.176470588235294,1.68
KM-16720,Technology,Accessories,2016,11,3,6,False,False,True,0,0.07436918990703852,2.7067159780890733,-0.34566850293710766,Low,1.997142857142857,175.33828571428572,28,5.428571428571429,13.98
KM-16720,Office Supplies,Binders,2016,11,3,6,False,False,True,0,0.07436918990703852,3.2892970091639273,-0.3267262901911673,Medium,3.6891428571428575,175.33828571428572,28,5.428571428571429,25.824
KM-16720,Office Supplies,Paper,2016,11,3,6,False,False,True,0,0.07436918990703852,4.9953862833335165,-0.13336026737280646,High,20.96142857142857,175.33828571428572,28,5.428571428571429,146.73
KM-16720,Furniture,Furnishings,2016,11,3,6,False,False,True,0,0.07436918990703852,4.391481793444637,-0.240465973856733,High,11.394285714285715,175.33828571428572,28,5.428571428571429,79.76
PS-18970,Furniture,Chairs,2016,4,5,5,False,False,True,2,0.031463888037593216,5.36651325386079,-0.02719015650323101,Very High,35.51916666666667,98.35684615384615,13,3.230769230769231,213.115
BS-11590,Office Supplies,Art,2015,12,5,5,False,False,True,1,0.0015323322096230463,7.015733964240798,1.4120421746337537,Very High,185.504,245.4928,10,4.9,1113.024
BS-11590,Technology,Phones,2015,12,5,5,False,False,True,1,0.0015323322096230463,5.129709347881841,-0.09939414830000322,High,27.994666666666664,245.4928,10,4.9,167.968
KD-16270,Office Supplies,Paper,2017,6,6,2,True,False,False,0,0.016447032383287364,4.342245764662037,-0.2466712917775578,High,25.293333333333333,517.647375,16,3.75,75.88
HM-14980,Office Supplies,Binders,2017,9,0,5,False,False,True,0,0.09102053325160894,1.72561966672351,-0.3606444300016961,Low,0.7693333333333333,105.18228571428571,7,3.2857142857142856,4.616
TB-21520,Office Supplies,Paper,2018,9,4,3,False,True,False,0,0.008376749412605987,2.998229153752578,-0.3375600076127309,Medium,4.7625,236.8743,20,3.9,19.05
JE-15745,Furniture,Chairs,2016,4,1,6,False,False,True,0,0.0030646644192460926,6.724956808482918,0.9624956788273638,Very High,118.848,293.9484782608696,23,3.608695652173913,831.936
JE-15745,Furniture,Furnishings,2016,4,1,6,False,False,True,0,0.0030646644192460926,4.585375558659912,-0.21282991878666804,High,13.862857142857143,293.9484782608696,23,3.608695652173913,97.04
JE-15745,Office Supplies,Storage,2016,4,1,6,False,False,True,0,0.0030646644192460926,4.3011419059334175,-0.2516227516442777,High,10.397714285714287,293.9484782608696,23,3.608695652173913,72.784
KB-16600,Office Supplies,Binders,2018,12,6,2,True,False,False,1,0.038206149759934624,0.8100409320314447,-0.3660309018463708,Low,0.416,109.32466666666667,9,3.4444444444444446,1.248
KB-16600,Furniture,Furnishings,2018,12,6,2,True,False,False,1,0.038206149759934624,2.370991125658106,-0.35250074988498487,Low,3.236,109.32466666666667,9,3.4444444444444446,9.708
KB-16600,Office Supplies,Storage,2018,12,6,2,True,False,False,1,0.038206149759934624,3.3407394126250414,-0.3244616690118147,Medium,9.08,109.32466666666667,9,3.4444444444444446,27.24
JE-15745,Furniture,Furnishings,2015,11,3,5,False,True,False,0,0.038206149759934624,3.0106208860477417,-0.33716018042711077,Medium,3.216666666666667,293.9484782608696,23,3.608695652173913,19.3
SC-20770,Office Supplies,Appliances,2017,6,0,3,True,False,False,1,0.0032689753805291654,5.34309950931993,-0.03511473132222246,High,52.04,213.93604761904763,21,3.0,208.16
SC-20770,Office Supplies,Binders,2017,6,0,3,True,False,False,1,0.0032689753805291654,2.8758219768814333,-0.3412544108078612,Low,4.185,213.93604761904763,21,3.0,16.74
DN-13690,Office Supplies,Art,2015,10,0,4,False,False,True,0,0.05107774032076821,2.766319109226186,-0.3441971388940255,Low,2.98,194.52636363636364,11,4.909090909090909,14.9
DN-13690,Office Supplies,Storage,2015,10,0,4,False,False,True,0,0.05107774032076821,3.1086144306106633,-0.3338176251553263,Medium,4.2780000000000005,194.52636363636364,11,4.909090909090909,21.39
JC-16105,Office Supplies,Envelopes,2016,9,5,5,False,False,True,1,0.0009193993257738277,5.308188486343299,-0.046591370858263315,High,33.49733333333334,95.39733333333334,9,5.0,200.984
CS-12400,Office Supplies,Storage,2018,11,1,3,True,False,False,2,0.031463888037593216,5.444044092872437,0.00041551170072682376,Very High,57.594,260.8470357142857,14,4.142857142857143,230.376
PO-18865,Furniture,Chairs,2018,5,0,2,False,True,False,0,0.00827459393196445,5.713600783593539,0.1149004287224589,Very High,100.65333333333332,191.7856923076923,13,3.923076923076923,301.96
PG-18895,Technology,Accessories,2018,10,4,7,False,False,True,0,0.00541424047400143,3.0440461338325417,-0.3360566573947992,Medium,2.49875,116.892,17,4.705882352941177,19.99
PG-18895,Office Supplies,Labels,2018,10,4,7,False,False,True,0,0.00541424047400143,1.9685099809725544,-0.35817509730330604,Low,0.77,116.892,17,4.705882352941177,6.16
GM-14455,Office Supplies,Storage,2017,4,2,5,False,True,False,2,0.038206149759934624,5.071215993379483,-0.1147475122278171,High,26.394666666666666,256.55199999999996,12,5.333333333333333,158.368
JS-15685,Office Supplies,Art,2017,9,6,5,False,False,True,1,0.07436918990703852,3.0492730404820207,-0.3358807334331263,Medium,3.35,110.02177777777777,9,5.222222222222222,20.1
JS-15685,Technology,Phones,2017,9,6,5,False,False,True,1,0.07436918990703852,4.311926006994392,-0.25034330465029325,High,12.264000000000001,110.02177777777777,9,5.222222222222222,73.584
JS-15685,Office Supplies,Paper,2017,9,6,5,False,False,True,1,0.07436918990703852,2.012232791986386,-0.35766331850571226,Low,1.08,110.02177777777777,9,5.222222222222222,6.48
KB-16315,Office Supplies,Paper,2016,1,6,5,False,True,False,0,0.0023495760547553378,2.6361960973342264,-0.3472997978544379,Low,2.16,71.33927272727273,22,5.136363636363637,12.96
KB-16315,Furniture,Furnishings,2016,1,6,5,False,True,False,0,0.0023495760547553378,3.9952606039982017,-0.2827197108330708,Medium,8.89,71.33927272727273,22,5.136363636363637,53.34
KB-16315,Office Supplies,Binders,2016,1,6,5,False,True,False,0,0.0023495760547553378,3.5251833614431467,-0.3153136230048256,Medium,5.493333333333333,71.33927272727273,22,5.136363636363637,32.96
RB-19705,Office Supplies,Binders,2018,11,1,6,False,False,True,2,0.002247420574113801,1.8994173439345647,-0.3589395668822118,Low,0.8117142857142857,295.34999999999997,7,3.2857142857142856,5.682
PN-18775,Furniture,Furnishings,2018,11,4,2,False,True,False,2,0.09102053325160894,4.580160022983923,-0.21364556624533315,High,32.17666666666667,112.85784615384615,13,3.230769230769231,96.53
KD-16345,Office Supplies,Binders,2018,6,6,3,True,False,False,0,0.05107774032076821,3.957225790258975,-0.2859631089628215,Medium,12.828,188.8964,10,3.3,51.312
ER-13855,Office Supplies,Appliances,2017,9,2,5,False,False,True,1,0.00020431096128307284,4.36792771029438,-0.24347267429259659,High,12.979999999999999,249.1576,5,3.0,77.88
RB-19465,Office Supplies,Paper,2017,8,1,4,False,False,True,2,0.031463888037593216,4.183941482700448,-0.26467311098291957,High,12.9248,205.02026086956522,23,3.4782608695652173,64.624
RB-19465,Technology,Accessories,2017,8,1,4,False,False,True,2,0.031463888037593216,4.574463525208929,-0.21453158328866742,High,19.1952,205.02026086956522,23,3.4782608695652173,95.976
RB-19465,Office Supplies,Binders,2017,8,1,4,False,False,True,2,0.031463888037593216,1.0253244928982777,-0.3651672751254313,Low,0.35760000000000003,205.02026086956522,23,3.4782608695652173,1.788
GZ-14470,Office Supplies,Paper,2017,12,4,3,False,True,False,0,0.00541424047400143,3.2156706939192525,-0.3297713740368504,Medium,5.98,311.0821428571429,14,3.357142857142857,23.92
LC-16870,Technology,Accessories,2016,11,6,4,False,False,True,0,0.006946572683624476,5.480205496092637,0.014041622186661608,Very High,47.779199999999996,86.02346666666666,30,3.433333333333333,238.896
LC-16870,Furniture,Furnishings,2016,11,6,4,False,False,True,0,0.006946572683624476,4.638218040034292,-0.20432159627667118,High,20.472,86.02346666666666,30,3.433333333333333,102.36
LC-16870,Office Supplies,Binders,2016,11,6,4,False,False,True,0,0.006946572683624476,3.6344760652345496,-0.30904113411681666,Medium,7.376399999999999,86.02346666666666,30,3.433333333333333,36.882
JM-15250,Technology,Accessories,2018,11,4,5,False,False,True,0,0.005209929512718358,4.318980332956246,-0.24949886963426351,High,12.351999999999999,166.26957894736844,19,3.8947368421052633,74.112
JM-15250,Technology,Phones,2018,11,4,5,False,False,True,0,0.005209929512718358,3.367019929860569,-0.32325898883746934,Medium,4.665333333333334,166.26957894736844,19,3.8947368421052633,27.992
JM-15250,Office Supplies,Art,2018,11,4,5,False,False,True,0,0.005209929512718358,1.4595448228594834,-0.3627427230718307,Low,0.5506666666666666,166.26957894736844,19,3.8947368421052633,3.304
PA-19060,Technology,Accessories,2016,10,5,5,False,False,True,2,0.00010215548064153642,5.831765168350307,0.17567416093672214,Very High,56.66,104.20114285714286,7,4.142857142857143,339.96
CV-12805,Furniture,Furnishings,2018,12,1,5,False,False,True,1,0.09102053325160894,3.7602694502006093,-0.30091984432250013,Medium,6.993333333333333,124.75334736842105,19,3.5789473684210527,41.96
CL-12565,Office Supplies,Art,2017,11,4,7,False,False,True,0,0.00030646644192460924,4.343285806357451,-0.24654334707815934,High,9.495,388.5909285714286,28,3.9285714285714284,75.96
CL-12565,Office Supplies,Binders,2017,11,4,7,False,False,True,0,0.00030646644192460924,3.3407394126250414,-0.3244616690118147,Medium,3.405,388.5909285714286,28,3.9285714285714284,27.24
RC-19960,Office Supplies,Fasteners,2015,8,1,2,False,True,False,0,0.02257636122177955,3.7159107931649666,-0.303900955818484,Medium,13.365333333333332,81.5805,8,2.875,40.096
RC-19960,Office Supplies,Envelopes,2015,8,1,2,False,True,False,0,0.02257636122177955,1.7439688053917064,-0.36047810189247814,Low,1.5733333333333333,81.5805,8,2.875,4.72
RC-19960,Office Supplies,Paper,2015,8,1,2,False,True,False,0,0.02257636122177955,3.217915363773076,-0.3296818127472715,Medium,7.992,81.5805,8,2.875,23.976
RC-19960,Office Supplies,Envelopes,2015,8,1,2,False,True,False,0,0.02257636122177955,4.8787330498789885,-0.15937462337799607,High,43.488,81.5805,8,2.875,130.464
DK-13090,Furniture,Tables,2016,3,2,4,False,False,True,0,0.04351823475329451,6.670170452603868,0.8914767748087696,Very High,157.506,203.88899999999998,13,3.3076923076923075,787.53
GG-14650,Office Supplies,Binders,2016,4,1,5,False,False,True,1,0.0013280212483399733,5.067607764723911,-0.11566551544600094,High,26.299000000000003,92.66666666666667,24,4.083333333333333,157.794
SC-20725,Furniture,Furnishings,2017,6,0,3,True,False,False,0,0.003677597303095311,3.872033997211783,-0.29279535591069866,Medium,11.76,201.0080769230769,26,3.576923076923077,47.04
SC-20725,Office Supplies,Binders,2017,6,0,3,True,False,False,0,0.003677597303095311,3.460723360976182,-0.31870415753888454,Medium,7.71,201.0080769230769,26,3.576923076923077,30.84
SC-20725,Office Supplies,Storage,2017,6,0,3,True,False,False,0,0.003677597303095311,5.427413939882447,-0.005687450460579195,Very High,56.64,201.0080769230769,26,3.576923076923077,226.56
SC-20725,Office Supplies,Envelopes,2017,6,0,3,True,False,False,0,0.003677597303095311,4.753762590037918,-0.18407434759686664,High,28.755,201.0080769230769,26,3.576923076923077,115.02
SC-20725,Technology,Phones,2017,6,0,3,True,False,False,0,0.003677597303095311,4.234686046775173,-0.2592098723186058,High,17.01,201.0080769230769,26,3.576923076923077,68.04
AD-10180,Furniture,Chairs,2015,12,5,2,False,True,False,2,0.038206149759934624,6.399522956368744,0.5924508206096847,Very High,200.186,508.9066666666667,12,4.416666666666667,600.558
PF-19165,Furniture,Tables,2015,9,6,5,False,False,True,0,0.0015323322096230463,6.427620502536943,0.6198661710732875,Very High,102.95,277.0,10,4.1,617.7
TS-21610,Office Supplies,Binders,2018,11,0,7,False,False,True,0,0.006435795280416794,1.2202397767898079,-0.3642076898799429,Low,0.2985,256.4021818181818,11,3.6363636363636362,2.388
TS-21610,Office Supplies,Storage,2018,11,0,7,False,False,True,0,0.006435795280416794,5.50122555695038,0.02219169953834281,Very High,30.499,256.4021818181818,11,3.6363636363636362,243.992
LS-16975,Furniture,Chairs,2017,11,0,4,False,True,False,2,0.07436918990703852,4.411876656642767,-0.23780472410924527,High,16.2848,135.8488181818182,22,4.545454545454546,81.424
LS-16975,Furniture,Furnishings,2017,11,0,4,False,True,False,2,0.07436918990703852,5.478803907396261,0.013504254449188147,Very High,47.712,135.8488181818182,22,4.545454545454546,238.56
DW-13585,Technology,Phones,2018,2,4,3,True,False,False,1,0.02257636122177955,4.110381939919725,-0.27211629387042435,High,14.9925,120.4854,10,3.8,59.97
DW-13585,Office Supplies,Paper,2018,2,4,3,True,False,False,1,0.02257636122177955,4.3732885687305965,-0.24279456738578478,High,19.576,120.4854,10,3.8,78.304
DW-13585,Office Supplies,Fasteners,2018,2,4,3,True,False,False,1,0.02257636122177955,3.1115578390595813,-0.3337120707783226,Medium,5.364,120.4854,10,3.8,21.456
LC-16885,Office Supplies,Paper,2017,10,4,6,False,False,True,0,0.0026560424966799467,3.046425387869509,-0.33597669195767516,Medium,2.8628571428571425,333.17939130434786,23,4.6521739130434785,20.04
LC-16885,Office Supplies,Paper,2017,10,4,6,False,False,True,0,0.0026560424966799467,3.5956670723917576,-0.31134733732347375,Medium,5.062857142857142,333.17939130434786,23,4.6521739130434785,35.44
LC-16885,Office Supplies,Art,2017,10,4,6,False,False,True,0,0.0026560424966799467,2.5273273656719524,-0.34960280244361,Low,1.6457142857142857,333.17939130434786,23,4.6521739130434785,11.52
LC-16885,Office Supplies,Fasteners,2017,10,4,6,False,False,True,0,0.0026560424966799467,1.6134299337036377,-0.3615976180122145,Low,0.5742857142857142,333.17939130434786,23,4.6521739130434785,4.02
LC-16885,Office Supplies,Binders,2017,10,4,6,False,False,True,0,0.0026560424966799467,4.346088527868252,-0.2461978963897835,High,10.882285714285715,333.17939130434786,23,4.6521739130434785,76.176
LC-16885,Office Supplies,Supplies,2017,10,4,6,False,False,True,0,0.0026560424966799467,4.202899968776446,-0.2626643792023639,High,9.411428571428571,333.17939130434786,23,4.6521739130434785,65.88
LC-16885,Furniture,Furnishings,2017,10,4,6,False,False,True,0,0.0026560424966799467,3.786913194385302,-0.29906464618122264,Medium,6.159999999999999,333.17939130434786,23,4.6521739130434785,43.12
JD-15895,Furniture,Furnishings,2017,9,1,2,False,True,False,1,0.05434671570129737,4.428433007488037,-0.23560407527959198,High,27.599999999999998,237.83950000000002,32,3.8125,82.8
SH-19975,Office Supplies,Art,2018,9,1,5,False,False,True,1,0.05107774032076821,2.2844211223663744,-0.35392093604830765,Low,1.47,102.7358125,24,5.25,8.82
SH-19975,Office Supplies,Envelopes,2018,9,1,5,False,False,True,1,0.05107774032076821,2.4731713935695794,-0.3506583462136472,Low,1.8099999999999998,102.7358125,24,5.25,10.86
SH-19975,Office Supplies,Paper,2018,9,1,5,False,False,True,1,0.05107774032076821,4.974662633637438,-0.1382061728625227,High,23.95,102.7358125,24,5.25,143.7
SG-20080,Office Supplies,Appliances,2018,12,5,5,False,False,True,0,0.00020431096128307284,6.733913665620719,0.9744808985435134,Very High,139.905,309.6891818181818,11,0.7272727272727273,839.43
HA-14920,Office Supplies,Storage,2016,9,2,5,False,False,True,0,0.004290530186944529,6.511641312348043,0.7065966841780108,Very High,111.98833333333333,143.56433333333334,18,3.6666666666666665,671.93
MG-17680,Furniture,Furnishings,2015,10,3,6,False,False,True,2,0.009398304219021351,4.552697248726974,-0.2178709399429669,High,13.412571428571429,235.0188,10,1.6,93.888
JE-16165,Technology,Phones,2017,12,1,4,False,False,True,1,0.0037797527837368475,5.954411482905271,0.24682740688968458,Very High,76.89,385.3211428571429,7,3.5714285714285716,384.45
JE-16165,Technology,Phones,2017,12,1,4,False,False,True,1,0.0037797527837368475,5.017081141579645,-0.12817850704716927,High,29.994,385.3211428571429,7,3.5714285714285716,149.97
JE-16165,Furniture,Chairs,2017,12,1,4,False,False,True,1,0.0037797527837368475,7.577040002277407,2.7535679367663706,Very High,390.368,385.3211428571429,7,3.5714285714285716,1951.84
JE-16165,Office Supplies,Binders,2017,12,1,4,False,False,True,1,0.0037797527837368475,5.150687049544013,-0.09366542438443763,High,34.31,385.3211428571429,7,3.5714285714285716,171.55
